Categoria_Griglia,Nome_Griglia,Compito_Due,Compito_Tre,Cache_Usata,Sorted_Frontiera,Media_Cache_Hit,Media_Celle_Frontiera,Media_Iterazioni_Condizione,Tempo,Spazio_KB,Massima_Profondita,Esecuzioni_Corrette,Timeout,Destinazione_Irraggiungibile
Spirale,Griglia Grande,V0,PERFORMANCE_FULL,true,true,0,28,0,1ms 834790ns,101.95,29,true,false,false
Spirale,Griglia Grande,V0,PERFORMANCE_NO_CACHE,false,true,0,28,0,1ms 749610ns,101.95,29,true,false,false
Spirale,Griglia Grande,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,28,0,1ms 774270ns,101.95,29,true,false,false
Spirale,Griglia Grande,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,28,0,1ms 752090ns,101.95,29,true,false,false
Spirale,Griglia Grande,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,28,0,0ms 798670ns,101.95,29,true,false,false
Spirale,Griglia Grande,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,28,0,0ms 788240ns,101.95,29,true,false,false
Spirale,Griglia Grande,V0,PERFORMANCE,true,true,0,28,0,1ms 858790ns,101.95,29,true,false,false
Spirale,Griglia Media,V0,DEFAULT,false,false,0,18,0,0ms 348380ns,29.69,19,true,false,false
Spirale,Griglia Media,V0,PERFORMANCE_CACHE,true,false,0,18,0,0ms 727230ns,29.69,19,true,false,false
Spirale,Griglia Media,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,18,0,0ms 328070ns,29.69,19,true,false,false
Spirale,Griglia Media,V0,PERFORMANCE_FULL,true,true,0,18,0,0ms 682780ns,29.69,19,true,false,false
Spirale,Griglia Media,V0,PERFORMANCE_NO_CACHE,false,true,0,18,0,0ms 302380ns,29.69,19,true,false,false
Spirale,Griglia Media,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,18,0,0ms 655630ns,29.69,19,true,false,false
Spirale,Griglia Media,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,18,0,0ms 651130ns,29.69,19,true,false,false
Spirale,Griglia Media,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,18,0,0ms 343240ns,29.69,19,true,false,false
Spirale,Griglia Media,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,18,0,0ms 408820ns,29.69,19,true,false,false
Spirale,Griglia Media,V0,PERFORMANCE,true,true,0,18,0,0ms 643620ns,29.69,19,true,false,false
Spirale,Griglia Piccola,V0,DEFAULT,false,false,0,8,0,0ms 78770ns,3.52,9,true,false,false
Spirale,Griglia Piccola,V0,PERFORMANCE_CACHE,true,false,0,8,0,0ms 128900ns,3.52,9,true,false,false
Spirale,Griglia Piccola,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,8,0,0ms 92280ns,3.52,9,true,false,false
Spirale,Griglia Piccola,V0,PERFORMANCE_FULL,true,true,0,8,0,0ms 141950ns,3.52,9,true,false,false
Spirale,Griglia Piccola,V0,PERFORMANCE_NO_CACHE,false,true,0,8,0,0ms 87500ns,3.52,9,true,false,false
Spirale,Griglia Piccola,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,8,0,0ms 148500ns,3.52,9,true,false,false
Spirale,Griglia Piccola,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,8,0,0ms 154590ns,3.52,9,true,false,false
Spirale,Griglia Piccola,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,8,0,0ms 84780ns,3.52,9,true,false,false
Spirale,Griglia Piccola,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,8,0,0ms 108690ns,3.52,9,true,false,false
Spirale,Griglia Piccola,V0,PERFORMANCE,true,true,0,8,0,0ms 163550ns,3.52,9,true,false,false
Spirale,Griglia Grande,V1,DEFAULT,false,false,0,28,0,1ms 705520ns,101.95,29,true,false,false
Spirale,Griglia Grande,V1,PERFORMANCE_CACHE,true,false,0,28,0,2ms 348970ns,101.95,29,true,false,false
Spirale,Griglia Grande,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,28,0,1ms 761950ns,101.95,29,true,false,false
Spirale,Griglia Grande,V1,PERFORMANCE_FULL,true,true,0,28,0,2ms 288340ns,101.95,29,true,false,false
Spirale,Griglia Grande,V1,PERFORMANCE_NO_CACHE,false,true,0,28,0,1ms 877250ns,101.95,29,true,false,false
Spirale,Griglia Grande,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,28,0,2ms 311320ns,101.95,29,true,false,false
Spirale,Griglia Grande,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,28,0,2ms 277360ns,101.95,29,true,false,false
Spirale,Griglia Grande,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,28,0,1ms 886900ns,101.95,29,true,false,false
Spirale,Griglia Grande,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,28,0,1ms 916650ns,101.95,29,true,false,false
Spirale,Griglia Grande,V1,PERFORMANCE,true,true,0,28,0,2ms 265460ns,101.95,29,true,false,false
Spirale,Griglia Media,V1,DEFAULT,false,false,0,18,0,0ms 704560ns,29.69,19,true,false,false
Spirale,Griglia Media,V1,PERFORMANCE_CACHE,true,false,0,18,0,0ms 924610ns,29.69,19,true,false,false
Spirale,Griglia Media,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,18,0,0ms 698350ns,29.69,19,true,false,false
Spirale,Griglia Media,V1,PERFORMANCE_FULL,true,true,0,18,0,0ms 912160ns,29.69,19,true,false,false
Spirale,Griglia Media,V1,PERFORMANCE_NO_CACHE,false,true,0,18,0,0ms 715180ns,29.69,19,true,false,false
Spirale,Griglia Media,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,18,0,0ms 842470ns,29.69,19,true,false,false
Spirale,Griglia Media,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,18,0,0ms 828840ns,29.69,19,true,false,false
Spirale,Griglia Media,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,18,0,0ms 661380ns,29.69,19,true,false,false
Spirale,Griglia Media,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,18,0,0ms 697070ns,29.69,19,true,false,false
Spirale,Griglia Media,V1,PERFORMANCE,true,true,0,18,0,0ms 858700ns,29.69,19,true,false,false
Spirale,Griglia Piccola,V1,DEFAULT,false,false,0,8,0,0ms 135720ns,3.52,9,true,false,false
Spirale,Griglia Piccola,V1,PERFORMANCE_CACHE,true,false,0,8,0,0ms 173070ns,3.52,9,true,false,false
Spirale,Griglia Piccola,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,8,0,0ms 146750ns,3.52,9,true,false,false
Spirale,Griglia Piccola,V1,PERFORMANCE_FULL,true,true,0,8,0,0ms 192120ns,3.52,9,true,false,false
Spirale,Griglia Piccola,V1,PERFORMANCE_NO_CACHE,false,true,0,8,0,0ms 154760ns,3.52,9,true,false,false
Spirale,Griglia Piccola,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,8,0,0ms 210090ns,3.52,9,true,false,false
Spirale,Griglia Piccola,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,8,0,0ms 167110ns,3.52,9,true,false,false
Spirale,Griglia Piccola,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,8,0,0ms 138820ns,3.52,9,true,false,false
Spirale,Griglia Piccola,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,8,0,0ms 150660ns,3.52,9,true,false,false
Spirale,Griglia Piccola,V1,PERFORMANCE,true,true,0,8,0,0ms 187860ns,3.52,9,true,false,false
tipoGriglia,0,V0,DEFAULT,false,false,0,0,0,2ms 230870ns,2.34,1,true,false,false
tipoGriglia,0,V0,PERFORMANCE_CACHE,true,false,0,0,0,0ms 84680ns,2.34,1,true,false,false
tipoGriglia,0,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 40040ns,2.34,1,true,false,false
tipoGriglia,0,V0,PERFORMANCE_FULL,true,true,0,0,0,0ms 64050ns,2.34,1,true,false,false
tipoGriglia,0,V0,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 49170ns,2.34,1,true,false,false
tipoGriglia,0,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 118900ns,2.34,1,true,false,false
tipoGriglia,0,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 466960ns,2.34,1,true,false,false
tipoGriglia,0,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 50700ns,2.34,1,true,false,false
tipoGriglia,0,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 62290ns,2.34,1,true,false,false
tipoGriglia,0,V0,PERFORMANCE,true,true,0,0,0,0ms 89590ns,2.34,1,true,false,false
tipoGriglia,100,V0,DEFAULT,false,false,0,0,0,0ms 2270ns,0,234,0,true,false,false
tipoGriglia,100,V0,PERFORMANCE_CACHE,true,false,0,0,0,0ms 6700ns,0,234,0,true,false,false
tipoGriglia,100,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 1860ns,0,234,0,true,false,false
tipoGriglia,100,V0,PERFORMANCE_FULL,true,true,0,0,0,0ms 4100ns,0,234,0,true,false,false
tipoGriglia,100,V0,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 2410ns,0,234,0,true,false,false
tipoGriglia,100,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 6030ns,0,234,0,true,false,false
tipoGriglia,100,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 2840ns,0,234,0,true,false,false
tipoGriglia,100,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 2190ns,0,234,0,true,false,false
tipoGriglia,100,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 2100ns,0,234,0,true,false,false
tipoGriglia,100,V0,PERFORMANCE,true,true,0,0,0,0ms 7560ns,0,234,0,true,false,false
tipoGriglia,101,V0,DEFAULT,false,false,0,9,0,0ms 263580ns,1.17,0,true,false,false
tipoGriglia,101,V0,PERFORMANCE_CACHE,true,false,0,9,0,0ms 772410ns,1.17,0,true,false,false
tipoGriglia,101,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,9,0,0ms 389700ns,1.17,0,true,false,false
tipoGriglia,101,V0,PERFORMANCE_FULL,true,true,0,9,0,0ms 622890ns,1.17,0,true,false,false
tipoGriglia,101,V0,PERFORMANCE_NO_CACHE,false,true,0,9,0,0ms 293660ns,1.17,0,true,false,false
tipoGriglia,101,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,9,0,0ms 884060ns,1.17,0,true,false,false
tipoGriglia,101,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,9,0,0ms 361560ns,1.17,0,true,false,false
tipoGriglia,101,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,9,0,0ms 286010ns,1.17,0,true,false,false
tipoGriglia,101,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,9,0,0ms 433920ns,1.17,0,true,false,false
tipoGriglia,101,V0,PERFORMANCE,true,true,0,9,0,0ms 951770ns,1.17,0,true,false,false
tipoGriglia,102,V0,DEFAULT,false,false,0,45,0,1ms 483130ns,1.41,0,true,false,false
tipoGriglia,102,V0,PERFORMANCE_CACHE,true,false,7,43,0,1ms 796120ns,1.41,0,true,false,false
tipoGriglia,102,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,45,0,1ms 189340ns,1.41,0,true,false,false
tipoGriglia,102,V0,PERFORMANCE_FULL,true,true,7,43,0,2ms 50930ns,1.41,0,true,false,false
tipoGriglia,102,V0,PERFORMANCE_NO_CACHE,false,true,0,45,0,1ms 262530ns,1.41,0,true,false,false
tipoGriglia,102,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,7,43,0,2ms 209280ns,1.41,0,true,false,false
tipoGriglia,102,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,7,43,0,1ms 566830ns,1.41,0,true,false,false
tipoGriglia,102,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,45,0,1ms 415450ns,1.41,0,true,false,false
tipoGriglia,102,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,45,0,1ms 162700ns,1.41,0,true,false,false
tipoGriglia,102,V0,PERFORMANCE,true,true,7,43,0,1ms 963240ns,1.41,0,true,false,false
tipoGriglia,103,V0,DEFAULT,false,false,0,1,0,0ms 33570ns,0,469,0,true,false,false
tipoGriglia,103,V0,PERFORMANCE_CACHE,true,false,0,1,0,0ms 82420ns,0,469,0,true,false,false
tipoGriglia,103,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,1,0,0ms 20710ns,0,469,0,true,false,false
tipoGriglia,103,V0,PERFORMANCE_FULL,true,true,0,1,0,0ms 57260ns,0,469,0,true,false,false
tipoGriglia,103,V0,PERFORMANCE_NO_CACHE,false,true,0,1,0,0ms 29990ns,0,469,0,true,false,false
tipoGriglia,103,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,1,0,0ms 80550ns,0,469,0,true,false,false
tipoGriglia,103,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,1,0,0ms 29830ns,0,469,0,true,false,false
tipoGriglia,103,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,1,0,0ms 18170ns,0,469,0,true,false,false
tipoGriglia,103,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,1,0,0ms 30040ns,0,469,0,true,false,false
tipoGriglia,103,V0,PERFORMANCE,true,true,0,1,0,0ms 38790ns,0,469,0,true,false,false
tipoGriglia,104,V0,DEFAULT,false,false,0,0,0,0ms 3930ns,0,234,0,true,false,false
tipoGriglia,104,V0,PERFORMANCE_CACHE,true,false,0,0,0,0ms 6520ns,0,234,0,true,false,false
tipoGriglia,104,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 4460ns,0,234,0,true,false,false
tipoGriglia,104,V0,PERFORMANCE_FULL,true,true,0,0,0,0ms 4110ns,0,234,0,true,false,false
tipoGriglia,104,V0,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 5560ns,0,234,0,true,false,false
tipoGriglia,104,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 5720ns,0,234,0,true,false,false
tipoGriglia,104,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 2650ns,0,234,0,true,false,false
tipoGriglia,104,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 4750ns,0,234,0,true,false,false
tipoGriglia,104,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 2180ns,0,234,0,true,false,false
tipoGriglia,104,V0,PERFORMANCE,true,true,0,0,0,0ms 3290ns,0,234,0,true,false,false
tipoGriglia,105,V0,DEFAULT,false,false,0,14,0,0ms 423120ns,1.17,0,true,false,false
tipoGriglia,105,V0,PERFORMANCE_CACHE,true,false,0,13,0,0ms 843880ns,1.17,0,true,false,false
tipoGriglia,105,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,14,0,0ms 586910ns,1.17,0,true,false,false
tipoGriglia,105,V0,PERFORMANCE_FULL,true,true,0,13,0,0ms 838340ns,1.17,0,true,false,false
tipoGriglia,105,V0,PERFORMANCE_NO_CACHE,false,true,0,14,0,0ms 534130ns,1.17,0,true,false,false
tipoGriglia,105,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,13,0,0ms 796300ns,1.17,0,true,false,false
tipoGriglia,105,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,13,0,0ms 674570ns,1.17,0,true,false,false
tipoGriglia,105,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,14,0,0ms 645870ns,1.17,0,true,false,false
tipoGriglia,105,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,14,0,0ms 489810ns,1.17,0,true,false,false
tipoGriglia,105,V0,PERFORMANCE,true,true,0,13,0,0ms 747160ns,1.17,0,true,false,false
tipoGriglia,106,V0,DEFAULT,false,false,0,29,0,1ms 118830ns,1.17,0,true,false,false
tipoGriglia,106,V0,PERFORMANCE_CACHE,true,false,5,28,0,1ms 709970ns,1.17,0,true,false,false
tipoGriglia,106,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,29,0,1ms 554750ns,1.17,0,true,false,false
tipoGriglia,106,V0,PERFORMANCE_FULL,true,true,5,28,0,1ms 387870ns,1.17,0,true,false,false
tipoGriglia,106,V0,PERFORMANCE_NO_CACHE,false,true,0,29,0,0ms 998440ns,1.17,0,true,false,false
tipoGriglia,106,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,5,28,0,1ms 701270ns,1.17,0,true,false,false
tipoGriglia,106,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,5,28,0,1ms 105920ns,1.17,0,true,false,false
tipoGriglia,106,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,29,0,1ms 34900ns,1.17,0,true,false,false
tipoGriglia,106,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,29,0,0ms 822110ns,1.17,0,true,false,false
tipoGriglia,106,V0,PERFORMANCE,true,true,5,28,0,1ms 259300ns,1.17,0,true,false,false
tipoGriglia,107,V0,DEFAULT,false,false,0,13,0,0ms 607070ns,0,938,0,true,false,false
tipoGriglia,107,V0,PERFORMANCE_CACHE,true,false,0,13,0,0ms 866610ns,0,703,0,true,false,false
tipoGriglia,107,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,13,0,0ms 592480ns,0,938,0,true,false,false
tipoGriglia,107,V0,PERFORMANCE_FULL,true,true,0,13,0,1ms 9560ns,0,703,0,true,false,false
tipoGriglia,107,V0,PERFORMANCE_NO_CACHE,false,true,0,13,0,0ms 701770ns,0,938,0,true,false,false
tipoGriglia,107,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,13,0,0ms 986140ns,0,703,0,true,false,false
tipoGriglia,107,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,13,0,0ms 833140ns,0,703,0,true,false,false
tipoGriglia,107,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,13,0,1ms 41120ns,0,938,0,true,false,false
tipoGriglia,107,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,13,0,0ms 807670ns,0,938,0,true,false,false
tipoGriglia,107,V0,PERFORMANCE,true,true,0,13,0,0ms 887990ns,0,703,0,true,false,false
tipoGriglia,108,V0,DEFAULT,false,false,0,778827,0,30s 77ms 411010ns,5.39,2,true,false,false
tipoGriglia,108,V0,PERFORMANCE_CACHE,true,false,42155,288849,0,16s 450ms 502570ns,5.16,2,true,false,false
tipoGriglia,108,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,778827,0,31s 263ms 89190ns,5.39,2,true,false,false
tipoGriglia,108,V0,PERFORMANCE_FULL,true,true,42216,289301,0,18s 533ms 505340ns,5.16,2,true,false,false
tipoGriglia,108,V0,PERFORMANCE_NO_CACHE,false,true,0,778827,0,33s 404ms 737180ns,5.39,2,true,false,false
tipoGriglia,108,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,42216,289301,0,19s 710ms 792140ns,5.16,2,true,false,false
tipoGriglia,108,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,42155,288849,0,15s 21ms 339040ns,5.16,2,true,false,false
tipoGriglia,108,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,778827,0,34s 330ms 767670ns,5.39,2,true,false,false
tipoGriglia,108,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,778827,0,30s 124ms 808080ns,5.39,2,true,false,false
tipoGriglia,108,V0,PERFORMANCE,true,true,42216,289301,0,19s 217ms 998560ns,5.16,2,true,false,false
tipoGriglia,109,V0,DEFAULT,false,false,0,6,0,0ms 359440ns,0,703,0,true,false,false
tipoGriglia,109,V0,PERFORMANCE_CACHE,true,false,0,6,0,0ms 375890ns,0,703,0,true,false,false
tipoGriglia,109,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,6,0,0ms 647370ns,0,703,0,true,false,false
tipoGriglia,109,V0,PERFORMANCE_FULL,true,true,0,6,0,0ms 571230ns,0,703,0,true,false,false
tipoGriglia,109,V0,PERFORMANCE_NO_CACHE,false,true,0,6,0,0ms 427390ns,0,703,0,true,false,false
tipoGriglia,109,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,6,0,0ms 566300ns,0,703,0,true,false,false
tipoGriglia,109,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,6,0,0ms 373480ns,0,703,0,true,false,false
tipoGriglia,109,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,6,0,0ms 515360ns,0,703,0,true,false,false
tipoGriglia,109,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,6,0,0ms 440030ns,0,703,0,true,false,false
tipoGriglia,109,V0,PERFORMANCE,true,true,0,6,0,0ms 938350ns,0,703,0,true,false,false
tipoGriglia,10,V0,DEFAULT,false,false,0,0,0,0ms 154290ns,2.34,1,true,false,false
tipoGriglia,10,V0,PERFORMANCE_CACHE,true,false,0,0,0,0ms 77020ns,2.34,1,true,false,false
tipoGriglia,10,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 50600ns,2.34,1,true,false,false
tipoGriglia,10,V0,PERFORMANCE_FULL,true,true,0,0,0,0ms 67930ns,2.34,1,true,false,false
tipoGriglia,10,V0,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 43690ns,2.34,1,true,false,false
tipoGriglia,10,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 58580ns,2.34,1,true,false,false
tipoGriglia,10,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 88230ns,2.34,1,true,false,false
tipoGriglia,10,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 40950ns,2.34,1,true,false,false
tipoGriglia,10,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 55880ns,2.34,1,true,false,false
tipoGriglia,10,V0,PERFORMANCE,true,true,0,0,0,0ms 72050ns,2.34,1,true,false,false
tipoGriglia,110,V0,DEFAULT,false,false,0,0,0,0ms 2700ns,0,234,0,true,false,false
tipoGriglia,110,V0,PERFORMANCE_CACHE,true,false,0,0,0,0ms 18540ns,0,234,0,true,false,false
tipoGriglia,110,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 3090ns,0,234,0,true,false,false
tipoGriglia,110,V0,PERFORMANCE_FULL,true,true,0,0,0,0ms 8530ns,0,234,0,true,false,false
tipoGriglia,110,V0,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 5510ns,0,234,0,true,false,false
tipoGriglia,110,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 6180ns,0,234,0,true,false,false
tipoGriglia,110,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 8370ns,0,234,0,true,false,false
tipoGriglia,110,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 1990ns,0,234,0,true,false,false
tipoGriglia,110,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 2380ns,0,234,0,true,false,false
tipoGriglia,110,V0,PERFORMANCE,true,true,0,0,0,0ms 4650ns,0,234,0,true,false,false
tipoGriglia,111,V0,DEFAULT,false,false,0,107,0,3ms 321630ns,1.41,0,true,false,false
tipoGriglia,111,V0,PERFORMANCE_CACHE,true,false,27,100,0,3ms 988240ns,1.41,0,true,false,false
tipoGriglia,111,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,107,0,3ms 783610ns,1.41,0,true,false,false
tipoGriglia,111,V0,PERFORMANCE_FULL,true,true,27,100,0,5ms 247500ns,1.41,0,true,false,false
tipoGriglia,111,V0,PERFORMANCE_NO_CACHE,false,true,0,107,0,3ms 500480ns,1.41,0,true,false,false
tipoGriglia,111,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,27,100,0,5ms 816130ns,1.41,0,true,false,false
tipoGriglia,111,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,27,100,0,3ms 959930ns,1.41,0,true,false,false
tipoGriglia,111,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,107,0,4ms 622900ns,1.41,0,true,false,false
tipoGriglia,111,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,107,0,3ms 566630ns,1.41,0,true,false,false
tipoGriglia,111,V0,PERFORMANCE,true,true,27,100,0,5ms 141370ns,1.41,0,true,false,false
tipoGriglia,112,V0,DEFAULT,false,false,0,0,0,0ms 3640ns,0,234,0,true,false,false
tipoGriglia,112,V0,PERFORMANCE_CACHE,true,false,0,0,0,0ms 9210ns,0,234,0,true,false,false
tipoGriglia,112,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 3900ns,0,234,0,true,false,false
tipoGriglia,112,V0,PERFORMANCE_FULL,true,true,0,0,0,0ms 8230ns,0,234,0,true,false,false
tipoGriglia,112,V0,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 5970ns,0,234,0,true,false,false
tipoGriglia,112,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 6890ns,0,234,0,true,false,false
tipoGriglia,112,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 6180ns,0,234,0,true,false,false
tipoGriglia,112,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 3510ns,0,234,0,true,false,false
tipoGriglia,112,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 4480ns,0,234,0,true,false,false
tipoGriglia,112,V0,PERFORMANCE,true,true,0,0,0,0ms 5040ns,0,234,0,true,false,false
tipoGriglia,113,V0,DEFAULT,false,false,0,45,0,2ms 246020ns,1.17,0,true,false,false
tipoGriglia,113,V0,PERFORMANCE_CACHE,true,false,6,43,0,2ms 971030ns,1.17,0,true,false,false
tipoGriglia,113,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,45,0,2ms 337340ns,1.17,0,true,false,false
tipoGriglia,113,V0,PERFORMANCE_FULL,true,true,6,43,0,4ms 915290ns,1.17,0,true,false,false
tipoGriglia,113,V0,PERFORMANCE_NO_CACHE,false,true,0,45,0,2ms 628610ns,1.17,0,true,false,false
tipoGriglia,113,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,6,43,0,4ms 405510ns,1.17,0,true,false,false
tipoGriglia,113,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,6,43,0,3ms 247330ns,1.17,0,true,false,false
tipoGriglia,113,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,45,0,4ms 217180ns,1.17,0,true,false,false
tipoGriglia,113,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,45,0,2ms 604760ns,1.17,0,true,false,false
tipoGriglia,113,V0,PERFORMANCE,true,true,6,43,0,3ms 50600ns,1.17,0,true,false,false
